"","hydrophobicity.Group1","hydrophobicity.Group2","hydrophobicity.Group3","normwaalsvolume.Group1","normwaalsvolume.Group2","normwaalsvolume.Group3","polarity.Group1","polarity.Group2","polarity.Group3","polarizability.Group1","polarizability.Group2","polarizability.Group3","charge.Group1","charge.Group2","charge.Group3","secondarystruct.Group1","secondarystruct.Group2","secondarystruct.Group3","solventaccess.Group1","solventaccess.Group2","solventaccess.Group3"
"6S4CA",0.260204081632653,0.428571428571429,0.311224489795918,0.454081632653061,0.372448979591837,0.173469387755102,0.326530612244898,0.38265306122449,0.290816326530612,0.362244897959184,0.464285714285714,0.173469387755102,0.0918367346938776,0.821428571428571,0.086734693877551,0.459183673469388,0.209183673469388,0.331632653061224,0.5,0.260204081632653,0.239795918367347
"1EGWA",0.402597402597403,0.272727272727273,0.324675324675325,0.285714285714286,0.376623376623377,0.337662337662338,0.376623376623377,0.207792207792208,0.415584415584416,0.246753246753247,0.415584415584416,0.337662337662338,0.181818181818182,0.688311688311688,0.12987012987013,0.480519480519481,0.311688311688312,0.207792207792208,0.350649350649351,0.402597402597403,0.246753246753247
"5HHEA",0.612903225806452,0.139784946236559,0.247311827956989,0.182795698924731,0.602150537634409,0.21505376344086,0.279569892473118,0.10752688172043,0.612903225806452,0.182795698924731,0.602150537634409,0.21505376344086,0.150537634408602,0.548387096774194,0.301075268817204,0.741935483870968,0.118279569892473,0.139784946236559,0.290322580645161,0.612903225806452,0.0967741935483871
"1WT6A",0.45679012345679,0.308641975308642,0.234567901234568,0.320987654320988,0.506172839506173,0.172839506172839,0.234567901234568,0.296296296296296,0.469135802469136,0.320987654320988,0.506172839506173,0.172839506172839,0.111111111111111,0.666666666666667,0.222222222222222,0.728395061728395,0.135802469135802,0.135802469135802,0.395061728395062,0.45679012345679,0.148148148148148
"3DXRB",0.378947368421053,0.326315789473684,0.294736842105263,0.368421052631579,0.4,0.231578947368421,0.326315789473684,0.294736842105263,0.378947368421053,0.315789473684211,0.452631578947368,0.231578947368421,0.0947368421052632,0.8,0.105263157894737,0.431578947368421,0.242105263157895,0.326315789473684,0.410526315789474,0.378947368421053,0.210526315789474
"5LGDA",0.298728813559322,0.334745762711864,0.366525423728814,0.347457627118644,0.411016949152542,0.241525423728814,0.408898305084746,0.283898305084746,0.307203389830508,0.277542372881356,0.480932203389831,0.241525423728814,0.0995762711864407,0.807203389830508,0.0932203389830508,0.36228813559322,0.351694915254237,0.286016949152542,0.455508474576271,0.298728813559322,0.245762711864407
"4F3FC",0.333333333333333,0.347826086956522,0.318840579710145,0.318840579710145,0.36231884057971,0.318840579710145,0.347826086956522,0.217391304347826,0.434782608695652,0.260869565217391,0.420289855072464,0.318840579710145,0.115942028985507,0.710144927536232,0.173913043478261,0.594202898550725,0.217391304347826,0.188405797101449,0.405797101449275,0.333333333333333,0.260869565217391
"7NUUA",0.251833740831296,0.430317848410758,0.317848410757946,0.449877750611247,0.339853300733496,0.210268948655257,0.330073349633252,0.374083129584352,0.295843520782396,0.383863080684597,0.405867970660147,0.210268948655257,0.0929095354523227,0.797066014669927,0.110024449877751,0.45721271393643,0.256723716381418,0.286063569682152,0.528117359413203,0.251833740831296,0.220048899755501
"2PSOA",0.30379746835443,0.375527426160338,0.320675105485232,0.358649789029536,0.367088607594937,0.274261603375527,0.345991561181435,0.291139240506329,0.362869198312236,0.29535864978903,0.430379746835443,0.274261603375527,0.109704641350211,0.763713080168776,0.126582278481013,0.459915611814346,0.278481012658228,0.261603375527426,0.417721518987342,0.30379746835443,0.278481012658228
"5EQJA",0.348360655737705,0.350409836065574,0.301229508196721,0.325819672131148,0.399590163934426,0.274590163934426,0.340163934426229,0.272540983606557,0.387295081967213,0.274590163934426,0.450819672131148,0.274590163934426,0.127049180327869,0.743852459016393,0.129098360655738,0.467213114754098,0.25,0.282786885245902,0.375,0.348360655737705,0.276639344262295
"1EWFA",0.274122807017544,0.385964912280702,0.339912280701754,0.366228070175439,0.37719298245614,0.256578947368421,0.370614035087719,0.324561403508772,0.304824561403509,0.289473684210526,0.453947368421053,0.256578947368421,0.103070175438596,0.820175438596491,0.0767543859649123,0.414473684210526,0.280701754385965,0.304824561403509,0.421052631578947,0.274122807017544,0.304824561403509
"6E28C",0.360824742268041,0.309278350515464,0.329896907216495,0.34020618556701,0.422680412371134,0.237113402061856,0.391752577319588,0.237113402061856,0.371134020618557,0.268041237113402,0.494845360824742,0.237113402061856,0.134020618556701,0.711340206185567,0.154639175257732,0.402061855670103,0.309278350515464,0.288659793814433,0.402061855670103,0.360824742268041,0.237113402061856
"6YJSAAA",0.322330097087379,0.335922330097087,0.341747572815534,0.335922330097087,0.378640776699029,0.285436893203883,0.372815533980583,0.266019417475728,0.361165048543689,0.25631067961165,0.458252427184466,0.285436893203883,0.118446601941748,0.776699029126214,0.104854368932039,0.452427184466019,0.283495145631068,0.264077669902913,0.433009708737864,0.322330097087379,0.244660194174757
"6MDWA",0.319587628865979,0.376288659793814,0.304123711340206,0.360824742268041,0.324742268041237,0.314432989690722,0.350515463917526,0.27319587628866,0.376288659793814,0.268041237113402,0.417525773195876,0.314432989690722,0.118556701030928,0.752577319587629,0.128865979381443,0.438144329896907,0.298969072164948,0.262886597938144,0.402061855670103,0.319587628865979,0.278350515463918
"6PXZA",0.403846153846154,0.423076923076923,0.173076923076923,0.432692307692308,0.182692307692308,0.384615384615385,0.211538461538462,0.355769230769231,0.432692307692308,0.394230769230769,0.221153846153846,0.384615384615385,0.192307692307692,0.692307692307692,0.115384615384615,0.490384615384615,0.182692307692308,0.326923076923077,0.394230769230769,0.403846153846154,0.201923076923077
"6MYDA",0.305732484076433,0.356687898089172,0.337579617834395,0.32484076433121,0.394904458598726,0.280254777070064,0.369426751592357,0.273885350318471,0.356687898089172,0.235668789808917,0.484076433121019,0.280254777070064,0.101910828025478,0.815286624203822,0.0828025477707006,0.464968152866242,0.292993630573248,0.24203821656051,0.420382165605096,0.305732484076433,0.273885350318471
"3A98B",0.38423645320197,0.295566502463054,0.320197044334975,0.354679802955665,0.408866995073892,0.236453201970443,0.349753694581281,0.241379310344828,0.408866995073892,0.25615763546798,0.507389162561576,0.236453201970443,0.12807881773399,0.714285714285714,0.157635467980296,0.467980295566502,0.216748768472906,0.315270935960591,0.389162561576355,0.38423645320197,0.226600985221675
"6MD5A",0.382445141065831,0.294670846394984,0.322884012539185,0.272727272727273,0.432601880877743,0.294670846394984,0.373040752351097,0.219435736677116,0.407523510971787,0.225705329153605,0.479623824451411,0.294670846394984,0.147335423197492,0.695924764890282,0.156739811912226,0.470219435736677,0.300940438871473,0.22884012539185,0.376175548589342,0.382445141065831,0.241379310344828
"6Y7FA",0.21875,0.354166666666667,0.427083333333333,0.309027777777778,0.315972222222222,0.375,0.5,0.253472222222222,0.246527777777778,0.253472222222222,0.371527777777778,0.375,0.0972222222222222,0.84375,0.0590277777777778,0.385416666666667,0.40625,0.208333333333333,0.482638888888889,0.21875,0.298611111111111
"1FYHA",0.461240310077519,0.24031007751938,0.298449612403101,0.27906976744186,0.39922480620155,0.321705426356589,0.325581395348837,0.201550387596899,0.472868217054264,0.271317829457364,0.406976744186047,0.321705426356589,0.174418604651163,0.674418604651163,0.151162790697674,0.461240310077519,0.263565891472868,0.275193798449612,0.356589147286822,0.461240310077519,0.182170542635659
"2AKZA",0.325740318906606,0.375854214123007,0.298405466970387,0.400911161731207,0.380410022779043,0.218678815489749,0.328018223234624,0.318906605922551,0.353075170842825,0.353075170842825,0.428246013667426,0.218678815489749,0.104783599088838,0.749430523917995,0.145785876993166,0.44874715261959,0.259681093394077,0.291571753986333,0.471526195899772,0.325740318906606,0.202733485193622
"5CYZC",0.428571428571429,0.228571428571429,0.342857142857143,0.247619047619048,0.457142857142857,0.295238095238095,0.4,0.152380952380952,0.447619047619048,0.180952380952381,0.523809523809524,0.295238095238095,0.133333333333333,0.685714285714286,0.180952380952381,0.495238095238095,0.276190476190476,0.228571428571429,0.361904761904762,0.428571428571429,0.20952380952381
"1PBWA",0.300925925925926,0.361111111111111,0.337962962962963,0.375,0.435185185185185,0.189814814814815,0.365740740740741,0.319444444444444,0.314814814814815,0.273148148148148,0.537037037037037,0.189814814814815,0.087962962962963,0.787037037037037,0.125,0.486111111111111,0.240740740740741,0.273148148148148,0.407407407407407,0.300925925925926,0.291666666666667
"1XTEA",0.38961038961039,0.363636363636364,0.246753246753247,0.37012987012987,0.298701298701299,0.331168831168831,0.285714285714286,0.292207792207792,0.422077922077922,0.279220779220779,0.38961038961039,0.331168831168831,0.168831168831169,0.694805194805195,0.136363636363636,0.422077922077922,0.24025974025974,0.337662337662338,0.305194805194805,0.38961038961039,0.305194805194805
"6LNMB",0.36,0.38,0.26,0.42,0.34,0.24,0.28,0.36,0.36,0.3,0.46,0.24,0.16,0.66,0.18,0.38,0.32,0.3,0.32,0.36,0.32
"2XFVA",0.392,0.312,0.296,0.328,0.464,0.208,0.32,0.24,0.44,0.256,0.536,0.208,0.064,0.72,0.216,0.48,0.224,0.296,0.368,0.392,0.24
"5AIZA",0.346774193548387,0.338709677419355,0.314516129032258,0.395161290322581,0.354838709677419,0.25,0.32258064516129,0.290322580645161,0.387096774193548,0.314516129032258,0.435483870967742,0.25,0.112903225806452,0.790322580645161,0.0967741935483871,0.548387096774194,0.185483870967742,0.266129032258065,0.435483870967742,0.346774193548387,0.217741935483871
"1GXYA",0.34070796460177,0.380530973451327,0.278761061946903,0.353982300884956,0.327433628318584,0.31858407079646,0.34070796460177,0.292035398230089,0.367256637168142,0.29646017699115,0.384955752212389,0.31858407079646,0.132743362831858,0.761061946902655,0.106194690265487,0.420353982300885,0.300884955752212,0.278761061946903,0.393805309734513,0.34070796460177,0.265486725663717
"7B7ZA",0.323615160349854,0.36734693877551,0.309037900874636,0.332361516034985,0.396501457725948,0.271137026239067,0.355685131195335,0.279883381924198,0.364431486880466,0.282798833819242,0.446064139941691,0.271137026239067,0.113702623906706,0.749271137026239,0.137026239067055,0.489795918367347,0.294460641399417,0.215743440233236,0.399416909620991,0.323615160349854,0.276967930029155
"1V84A",0.320158102766798,0.371541501976285,0.308300395256917,0.359683794466403,0.359683794466403,0.280632411067194,0.339920948616601,0.312252964426877,0.347826086956522,0.284584980237154,0.434782608695652,0.280632411067194,0.150197628458498,0.75098814229249,0.0988142292490119,0.454545454545455,0.288537549407115,0.256916996047431,0.41501976284585,0.320158102766798,0.264822134387352
"2FR5A",0.301369863013699,0.39041095890411,0.308219178082192,0.438356164383562,0.335616438356164,0.226027397260274,0.342465753424658,0.349315068493151,0.308219178082192,0.328767123287671,0.445205479452055,0.226027397260274,0.10958904109589,0.767123287671233,0.123287671232877,0.445205479452055,0.294520547945205,0.26027397260274,0.458904109589041,0.301369863013699,0.23972602739726
"3FSSA",0.333333333333333,0.320675105485232,0.345991561181435,0.337552742616034,0.39662447257384,0.265822784810127,0.388185654008439,0.261603375527426,0.350210970464135,0.286919831223629,0.447257383966245,0.265822784810127,0.122362869198312,0.751054852320675,0.126582278481013,0.388185654008439,0.324894514767932,0.286919831223629,0.392405063291139,0.333333333333333,0.274261603375527
"1HXRA",0.347826086956522,0.278260869565217,0.373913043478261,0.365217391304348,0.382608695652174,0.252173913043478,0.382608695652174,0.243478260869565,0.373913043478261,0.278260869565217,0.469565217391304,0.252173913043478,0.121739130434783,0.730434782608696,0.147826086956522,0.408695652173913,0.278260869565217,0.31304347826087,0.478260869565217,0.347826086956522,0.173913043478261
"3LQBA",0.341708542713568,0.361809045226131,0.296482412060302,0.35678391959799,0.402010050251256,0.241206030150754,0.351758793969849,0.281407035175879,0.366834170854271,0.291457286432161,0.467336683417085,0.241206030150754,0.105527638190955,0.809045226130653,0.085427135678392,0.35678391959799,0.321608040201005,0.321608040201005,0.422110552763819,0.341708542713568,0.236180904522613
"4N2KA",0.301449275362319,0.350724637681159,0.347826086956522,0.360869565217391,0.360869565217391,0.278260869565217,0.381159420289855,0.281159420289855,0.33768115942029,0.28695652173913,0.434782608695652,0.278260869565217,0.111594202898551,0.755072463768116,0.133333333333333,0.414492753623188,0.302898550724638,0.282608695652174,0.434782608695652,0.301449275362319,0.263768115942029
"4J1VA",0.326086956521739,0.326086956521739,0.347826086956522,0.326086956521739,0.385869565217391,0.28804347826087,0.385869565217391,0.255434782608696,0.358695652173913,0.260869565217391,0.451086956521739,0.28804347826087,0.0978260869565217,0.771739130434783,0.130434782608696,0.440217391304348,0.315217391304348,0.244565217391304,0.418478260869565,0.326086956521739,0.255434782608696
"2HFGR",0.215686274509804,0.568627450980392,0.215686274509804,0.647058823529412,0.156862745098039,0.196078431372549,0.235294117647059,0.529411764705882,0.235294117647059,0.372549019607843,0.431372549019608,0.196078431372549,0.137254901960784,0.803921568627451,0.0588235294117647,0.392156862745098,0.196078431372549,0.411764705882353,0.431372549019608,0.215686274509804,0.352941176470588
"5IYZF",0.328125,0.348958333333333,0.322916666666667,0.317708333333333,0.40625,0.276041666666667,0.369791666666667,0.260416666666667,0.369791666666667,0.2578125,0.466145833333333,0.276041666666667,0.114583333333333,0.768229166666667,0.1171875,0.4609375,0.286458333333333,0.252604166666667,0.416666666666667,0.328125,0.255208333333333
"3BFOA",0.318681318681319,0.340659340659341,0.340659340659341,0.32967032967033,0.428571428571429,0.241758241758242,0.395604395604396,0.241758241758242,0.362637362637363,0.230769230769231,0.527472527472527,0.241758241758242,0.0879120879120879,0.791208791208791,0.120879120879121,0.406593406593407,0.318681318681319,0.274725274725275,0.373626373626374,0.318681318681319,0.307692307692308
"5X62A",0.305418719211823,0.369458128078818,0.32512315270936,0.369458128078818,0.366995073891626,0.263546798029557,0.379310344827586,0.29064039408867,0.330049261083744,0.298029556650246,0.438423645320197,0.263546798029557,0.0960591133004926,0.788177339901478,0.11576354679803,0.386699507389163,0.295566502463054,0.317733990147783,0.411330049261084,0.305418719211823,0.283251231527094
"5VB9A",0.34453781512605,0.361344537815126,0.294117647058824,0.352941176470588,0.38655462184874,0.260504201680672,0.327731092436975,0.26890756302521,0.403361344537815,0.235294117647059,0.504201680672269,0.260504201680672,0.117647058823529,0.781512605042017,0.100840336134454,0.34453781512605,0.302521008403361,0.352941176470588,0.336134453781513,0.34453781512605,0.319327731092437
"2WTGA",0.364779874213836,0.327044025157233,0.308176100628931,0.308176100628931,0.371069182389937,0.320754716981132,0.358490566037736,0.251572327044025,0.389937106918239,0.276729559748428,0.40251572327044,0.320754716981132,0.125786163522013,0.754716981132076,0.119496855345912,0.465408805031447,0.289308176100629,0.245283018867925,0.40251572327044,0.364779874213836,0.232704402515723
"2WPVB",0.305084745762712,0.457627118644068,0.23728813559322,0.406779661016949,0.288135593220339,0.305084745762712,0.288135593220339,0.389830508474576,0.322033898305085,0.305084745762712,0.389830508474576,0.305084745762712,0.186440677966102,0.745762711864407,0.0677966101694915,0.474576271186441,0.254237288135593,0.271186440677966,0.305084745762712,0.305084745762712,0.389830508474576
"3ZNVA",0.36,0.312727272727273,0.327272727272727,0.327272727272727,0.392727272727273,0.28,0.370909090909091,0.254545454545455,0.374545454545455,0.261818181818182,0.458181818181818,0.28,0.130909090909091,0.723636363636364,0.145454545454545,0.490909090909091,0.276363636363636,0.232727272727273,0.407272727272727,0.36,0.232727272727273
"5NFDA",0.524390243902439,0.219512195121951,0.25609756097561,0.292682926829268,0.463414634146341,0.24390243902439,0.268292682926829,0.207317073170732,0.524390243902439,0.268292682926829,0.48780487804878,0.24390243902439,0.170731707317073,0.621951219512195,0.207317073170732,0.536585365853659,0.182926829268293,0.280487804878049,0.292682926829268,0.524390243902439,0.182926829268293
"7LGCA",0.4,0.3,0.3,0.309090909090909,0.509090909090909,0.181818181818182,0.336363636363636,0.254545454545455,0.409090909090909,0.263636363636364,0.554545454545455,0.181818181818182,0.118181818181818,0.709090909090909,0.172727272727273,0.581818181818182,0.218181818181818,0.2,0.454545454545455,0.4,0.145454545454545
"6B9XE",0.271676300578035,0.433526011560694,0.294797687861272,0.485549132947977,0.346820809248555,0.167630057803468,0.294797687861272,0.398843930635838,0.30635838150289,0.393063583815029,0.439306358381503,0.167630057803468,0.0809248554913295,0.797687861271676,0.121387283236994,0.427745664739884,0.23121387283237,0.341040462427746,0.450867052023121,0.271676300578035,0.277456647398844
"4TQ0B",0.463768115942029,0.260869565217391,0.27536231884058,0.246376811594203,0.420289855072464,0.333333333333333,0.289855072463768,0.188405797101449,0.521739130434783,0.217391304347826,0.449275362318841,0.333333333333333,0.202898550724638,0.652173913043478,0.144927536231884,0.652173913043478,0.144927536231884,0.202898550724638,0.347826086956522,0.463768115942029,0.188405797101449
"3MTRA",0.274418604651163,0.469767441860465,0.255813953488372,0.446511627906977,0.362790697674419,0.190697674418605,0.311627906976744,0.404651162790698,0.283720930232558,0.372093023255814,0.437209302325581,0.190697674418605,0.0651162790697674,0.818604651162791,0.116279069767442,0.376744186046512,0.311627906976744,0.311627906976744,0.423255813953488,0.274418604651163,0.302325581395349
"5EN7B",0.428571428571429,0.365079365079365,0.206349206349206,0.492063492063492,0.317460317460317,0.19047619047619,0.206349206349206,0.333333333333333,0.46031746031746,0.476190476190476,0.333333333333333,0.19047619047619,0.111111111111111,0.634920634920635,0.253968253968254,0.444444444444444,0.142857142857143,0.412698412698413,0.285714285714286,0.428571428571429,0.285714285714286
"4HS2A",0.309090909090909,0.409090909090909,0.281818181818182,0.463636363636364,0.327272727272727,0.209090909090909,0.309090909090909,0.345454545454545,0.345454545454545,0.390909090909091,0.4,0.209090909090909,0.1,0.754545454545455,0.145454545454545,0.509090909090909,0.190909090909091,0.3,0.445454545454545,0.309090909090909,0.245454545454545
"4FTXA",0.311764705882353,0.358823529411765,0.329411764705882,0.329411764705882,0.405882352941176,0.264705882352941,0.370588235294118,0.258823529411765,0.370588235294118,0.288235294117647,0.447058823529412,0.264705882352941,0.0823529411764706,0.782352941176471,0.135294117647059,0.423529411764706,0.270588235294118,0.305882352941176,0.358823529411765,0.311764705882353,0.329411764705882
"3BG1B",0.341628959276018,0.330316742081448,0.328054298642534,0.341628959276018,0.393665158371041,0.264705882352941,0.368778280542986,0.262443438914027,0.368778280542986,0.298642533936652,0.436651583710407,0.264705882352941,0.119909502262443,0.744343891402715,0.135746606334842,0.452488687782805,0.269230769230769,0.278280542986425,0.402714932126697,0.341628959276018,0.255656108597285
"1TU3F",0.468354430379747,0.240506329113924,0.291139240506329,0.30379746835443,0.518987341772152,0.177215189873418,0.291139240506329,0.240506329113924,0.468354430379747,0.278481012658228,0.544303797468354,0.177215189873418,0.139240506329114,0.69620253164557,0.164556962025316,0.582278481012658,0.215189873417722,0.20253164556962,0.367088607594937,0.468354430379747,0.164556962025316
"1HYOA",0.258907363420428,0.425178147268409,0.315914489311164,0.434679334916865,0.320665083135392,0.244655581947743,0.339667458432304,0.368171021377672,0.292161520190024,0.344418052256532,0.410926365795724,0.244655581947743,0.0831353919239905,0.831353919239905,0.0855106888361045,0.399049881235154,0.258907363420428,0.342042755344418,0.437054631828979,0.258907363420428,0.304038004750594
"3PIWA",0.385093167701863,0.291925465838509,0.322981366459627,0.322981366459627,0.366459627329193,0.31055900621118,0.360248447204969,0.236024844720497,0.403726708074534,0.260869565217391,0.428571428571429,0.31055900621118,0.167701863354037,0.726708074534162,0.105590062111801,0.447204968944099,0.285714285714286,0.267080745341615,0.397515527950311,0.385093167701863,0.217391304347826
"2PKDA",0.324324324324324,0.414414414414414,0.261261261261261,0.387387387387387,0.369369369369369,0.243243243243243,0.333333333333333,0.324324324324324,0.342342342342342,0.333333333333333,0.423423423423423,0.243243243243243,0.108108108108108,0.774774774774775,0.117117117117117,0.342342342342342,0.378378378378378,0.279279279279279,0.351351351351351,0.324324324324324,0.324324324324324
"5NXQA",0.317327766179541,0.382045929018789,0.30062630480167,0.361169102296451,0.367432150313152,0.271398747390397,0.346555323590814,0.306889352818372,0.346555323590814,0.30062630480167,0.427974947807933,0.271398747390397,0.106471816283925,0.766179540709812,0.127348643006263,0.434237995824635,0.269311064718163,0.296450939457203,0.392484342379958,0.317327766179541,0.290187891440501
"6EWHA",0.274611398963731,0.404145077720207,0.321243523316062,0.424870466321244,0.393782383419689,0.181347150259067,0.336787564766839,0.362694300518135,0.300518134715026,0.336787564766839,0.481865284974093,0.181347150259067,0.077720207253886,0.813471502590674,0.10880829015544,0.455958549222798,0.248704663212435,0.295336787564767,0.435233160621762,0.274611398963731,0.290155440414508
"4NN5B",0.345291479820628,0.354260089686099,0.300448430493274,0.381165919282511,0.340807174887892,0.278026905829596,0.327354260089686,0.286995515695067,0.385650224215247,0.31390134529148,0.408071748878924,0.278026905829596,0.125560538116592,0.753363228699552,0.121076233183857,0.42152466367713,0.282511210762332,0.295964125560538,0.399103139013453,0.345291479820628,0.255605381165919
"6TE6A",0.335329341317365,0.359281437125749,0.305389221556886,0.350299401197605,0.365269461077844,0.284431137724551,0.350299401197605,0.281437125748503,0.368263473053892,0.284431137724551,0.431137724550898,0.284431137724551,0.119760479041916,0.739520958083832,0.140718562874251,0.425149700598802,0.290419161676647,0.284431137724551,0.389221556886228,0.335329341317365,0.275449101796407
"1DQGA",0.348148148148148,0.355555555555556,0.296296296296296,0.4,0.318518518518519,0.281481481481481,0.355555555555556,0.288888888888889,0.355555555555556,0.340740740740741,0.377777777777778,0.281481481481481,0.133333333333333,0.740740740740741,0.125925925925926,0.392592592592593,0.325925925925926,0.281481481481481,0.407407407407407,0.348148148148148,0.244444444444444
"3CUQA",0.333333333333333,0.333333333333333,0.333333333333333,0.337606837606838,0.431623931623932,0.230769230769231,0.358974358974359,0.282051282051282,0.358974358974359,0.299145299145299,0.47008547008547,0.230769230769231,0.102564102564103,0.756410256410256,0.141025641025641,0.52991452991453,0.252136752136752,0.217948717948718,0.478632478632479,0.333333333333333,0.188034188034188
"2CAYA",0.324137931034483,0.379310344827586,0.296551724137931,0.331034482758621,0.36551724137931,0.303448275862069,0.337931034482759,0.275862068965517,0.386206896551724,0.303448275862069,0.393103448275862,0.303448275862069,0.117241379310345,0.76551724137931,0.117241379310345,0.455172413793103,0.268965517241379,0.275862068965517,0.372413793103448,0.324137931034483,0.303448275862069
"3E7KA",0.357142857142857,0.321428571428571,0.321428571428571,0.357142857142857,0.446428571428571,0.196428571428571,0.339285714285714,0.285714285714286,0.375,0.357142857142857,0.446428571428571,0.196428571428571,0.125,0.75,0.125,0.464285714285714,0.267857142857143,0.267857142857143,0.410714285714286,0.357142857142857,0.232142857142857
"2D58A",0.401869158878505,0.271028037383178,0.327102803738318,0.317757009345794,0.373831775700935,0.308411214953271,0.355140186915888,0.233644859813084,0.411214953271028,0.280373831775701,0.411214953271028,0.308411214953271,0.158878504672897,0.654205607476635,0.186915887850467,0.523364485981308,0.168224299065421,0.308411214953271,0.355140186915888,0.401869158878505,0.242990654205607
"4BC3A",0.263940520446097,0.425650557620818,0.310408921933086,0.436802973977695,0.345724907063197,0.217472118959108,0.342007434944238,0.366171003717472,0.29182156133829,0.360594795539033,0.421933085501859,0.217472118959108,0.0762081784386617,0.821561338289963,0.102230483271375,0.431226765799257,0.267657992565056,0.301115241635688,0.468401486988848,0.263940520446097,0.267657992565056
"1YA5T",0.377777777777778,0.366666666666667,0.255555555555556,0.322222222222222,0.422222222222222,0.255555555555556,0.288888888888889,0.3,0.411111111111111,0.277777777777778,0.466666666666667,0.255555555555556,0.1,0.733333333333333,0.166666666666667,0.566666666666667,0.188888888888889,0.244444444444444,0.3,0.377777777777778,0.322222222222222
"4QN1A",0.378571428571429,0.314285714285714,0.307142857142857,0.314285714285714,0.428571428571429,0.257142857142857,0.328571428571429,0.257142857142857,0.414285714285714,0.252380952380952,0.49047619047619,0.257142857142857,0.138095238095238,0.70952380952381,0.152380952380952,0.557142857142857,0.24047619047619,0.202380952380952,0.39047619047619,0.378571428571429,0.230952380952381
"1YI9A",0.236245954692557,0.43042071197411,0.333333333333333,0.436893203883495,0.288025889967638,0.275080906148867,0.381877022653722,0.346278317152104,0.271844660194175,0.330097087378641,0.394822006472492,0.275080906148867,0.0841423948220065,0.818770226537217,0.0970873786407767,0.355987055016181,0.346278317152104,0.297734627831715,0.43042071197411,0.236245954692557,0.333333333333333
"3T5XB",0.528571428571429,0.228571428571429,0.242857142857143,0.371428571428571,0.4,0.228571428571429,0.257142857142857,0.185714285714286,0.557142857142857,0.342857142857143,0.428571428571429,0.228571428571429,0.0714285714285714,0.542857142857143,0.385714285714286,0.5,0.157142857142857,0.342857142857143,0.314285714285714,0.528571428571429,0.157142857142857
"4OI4A",0.30242825607064,0.355408388520971,0.342163355408389,0.353200883002208,0.415011037527594,0.231788079470199,0.375275938189845,0.289183222958057,0.335540838852097,0.282560706401766,0.485651214128035,0.231788079470199,0.0971302428256071,0.785871964679912,0.116997792494481,0.408388520971302,0.315673289183223,0.275938189845475,0.426048565121413,0.30242825607064,0.271523178807947
"5SUIA",0.350797266514806,0.325740318906606,0.323462414578588,0.362186788154898,0.378132118451025,0.259681093394077,0.348519362186788,0.28246013667426,0.369020501138952,0.321184510250569,0.419134396355353,0.259681093394077,0.14123006833713,0.722095671981777,0.136674259681093,0.432801822323462,0.264236902050114,0.302961275626424,0.416856492027335,0.350797266514806,0.232346241457859
"4AVSA",0.28921568627451,0.372549019607843,0.338235294117647,0.348039215686274,0.397058823529412,0.254901960784314,0.397058823529412,0.294117647058824,0.308823529411765,0.279411764705882,0.465686274509804,0.254901960784314,0.0980392156862745,0.794117647058823,0.107843137254902,0.367647058823529,0.333333333333333,0.299019607843137,0.446078431372549,0.28921568627451,0.264705882352941
"4A8JC",0.285714285714286,0.367857142857143,0.346428571428571,0.342857142857143,0.428571428571429,0.228571428571429,0.371428571428571,0.285714285714286,0.342857142857143,0.289285714285714,0.482142857142857,0.228571428571429,0.0678571428571429,0.85,0.0821428571428571,0.382142857142857,0.282142857142857,0.335714285714286,0.392857142857143,0.285714285714286,0.321428571428571
"6Z3JC",0.270833333333333,0.489583333333333,0.239583333333333,0.489583333333333,0.25,0.260416666666667,0.260416666666667,0.375,0.364583333333333,0.40625,0.333333333333333,0.260416666666667,0.104166666666667,0.8125,0.0833333333333333,0.40625,0.291666666666667,0.302083333333333,0.364583333333333,0.270833333333333,0.364583333333333
"3GNAA",0.333333333333333,0.40625,0.260416666666667,0.34375,0.34375,0.3125,0.260416666666667,0.302083333333333,0.4375,0.302083333333333,0.385416666666667,0.3125,0.15625,0.739583333333333,0.104166666666667,0.635416666666667,0.114583333333333,0.25,0.40625,0.333333333333333,0.260416666666667
"1ALUA",0.381720430107527,0.317204301075269,0.301075268817204,0.354838709677419,0.419354838709677,0.225806451612903,0.317204301075269,0.290322580645161,0.39247311827957,0.290322580645161,0.483870967741935,0.225806451612903,0.123655913978495,0.747311827956989,0.129032258064516,0.526881720430108,0.225806451612903,0.247311827956989,0.370967741935484,0.381720430107527,0.247311827956989
"2HW4A",0.291666666666667,0.465277777777778,0.243055555555556,0.423611111111111,0.270833333333333,0.305555555555556,0.319444444444444,0.3125,0.368055555555556,0.368055555555556,0.326388888888889,0.305555555555556,0.0972222222222222,0.763888888888889,0.138888888888889,0.416666666666667,0.270833333333333,0.3125,0.388888888888889,0.291666666666667,0.319444444444444
"3F4MA",0.298136645962733,0.366459627329193,0.335403726708075,0.366459627329193,0.366459627329193,0.267080745341615,0.354037267080745,0.291925465838509,0.354037267080745,0.322981366459627,0.409937888198758,0.267080745341615,0.130434782608696,0.739130434782609,0.130434782608696,0.515527950310559,0.254658385093168,0.229813664596273,0.472049689440994,0.298136645962733,0.229813664596273
